Comment ID,Channel ID,Comment Create Timestamp,Price,Parent Comment ID,Video ID,Comment Text,Top-Level Comment ID
UgxdbEas-BlHuvxFz9B4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2024-01-02T20:43:07.76291+00:00,0,,MUGkt_2c-lM,"{""text"":""Offers no meaning?""},{""text"":""\n""},{""text"":""Watch it again idiot""}",
Ugx-Jj0M-6n2x-cioXJ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-10-18T18:59:57.489693+00:00,0,,0A_2wYYXkTU,"{""text"":""Two girls went into a single stall..""}",
UgxH2pBpwlO7tFQpnZ54AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-09-22T18:26:52.156944+00:00,0,,rWMWYrcwZWU,"{""text"":""Mark Rober is cringy""}",
UgxpZRhY3sNOZyWyNod4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-09-19T03:06:36.452121+00:00,0,,vLATzbt9Io8,"{""text"":""Thank you for making this content. It's really helpful to have someone fact checking stuff on the internet""}",
Ugz4eWGKPrnxaYxT2dx4AaABAg.9qYuTh3_65a9uI9xbwbhH8,UCVQm2V0CZdNH6k5Eszq6w0w,2023-09-05T20:00:40.090863+00:00,0,Ugz4eWGKPrnxaYxT2dx4AaABAg,3RtmHa7xYfo,"{""text"":""Could you please go make some content""},{""text"":""\n""},{""text"":""There's not much like it on the internet""},{""text"":""\n""},{""text"":""\n""},{""text"":""Reaction videos are ... lame""},{""text"":""\n""},{""text"":""Just give us some psychology stuff if you have no comedy""}",Ugz4eWGKPrnxaYxT2dx4AaABAg
UgxK-bYnBXBff2Hr2fx4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-09-05T07:23:40.285341+00:00,0,,d1KT39pDiY0,"{""text"":""If there are chemicals in paper straws, then we should regulate it so that there are no harmful chemicals in straws""},{""text"":""\n""},{""text"":""[If chemicals = bad ... then ban paper straws] Doesn't make sense""},{""text"":""\n""},{""text"":""Plastic is still as bad as before""}",
UgzVOeMHwek2FSrS0WZ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-09-02T06:17:06.192665+00:00,0,,HzBA6FIn_Bo,"{""text"":""The star count is already over 32000 now😂""},{""text"":""\n""},{""text"":""About 700% increase and still climbing""}",
UgzXqE-uAixGQckdfjd4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-08-29T21:07:11.868265+00:00,0,,s9Ayiap-OHg,"{""text"":""The TV a status symbol😂?""}",
UgzKIUrK9r0ZNq4NHc14AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-08-20T04:14:52.896123+00:00,0,,J_z-W4UVHkw,"{""text"":""Did all the countries being represented by women loose on the very first round?""}",
UgwwgfXXn4TkxwwK2294AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-08-13T06:32:06.788711+00:00,0,, -N2ukZVJG0I,"{""text"":""If you're happy and enjoying life""},{""text"":""\n""},{""text"":""You won't want to die""},{""text"":""\n""},{""text"":""Aim to find happiness""},{""text"":""\n""},{""text"":""Idk how""},{""text"":""\n""},{""text"":""\n""},{""text"":""Just don't die""}",
Ugyjjh9mte2jl85CjNR4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-07-26T13:43:54.578205+00:00,0,,MmcvyJBmZiU,"{""text"":""Having watched other autocar video, I know the drone is just going easy on these scooters""}",
Ugxa06vetb2iw4XTN0l4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-07-25T18:12:21.351707+00:00,0,,I4fUXCDCCLI,"{""text"":""You got a petrol version?""},{""text"":""\n""},{""text"":""Why'd you get petrol?""},{""text"":""\n""},{""text"":""Diesel! Get the diesel version""}",
UgzVNxnrrsdn5r8PBN94AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-07-25T17:33:34.80818+00:00,0,,IOTidF-3EyQ,"{""text"":""Fire hiiimmmm!!!!""},{""text"":""\n""},{""text"":""He's danger to everyone around him""}",
UgyJkcfnzSLT5McCxsB4AaABAg.9sNT2_xFkBM9saeYxus5eF,UCVQm2V0CZdNH6k5Eszq6w0w,2023-07-25T16:39:34.266572+00:00,0,UgyJkcfnzSLT5McCxsB4AaABAg,3NuKgNP3PXE,"{""text"":""Are you like trying to draw scammers towards you?""}",UgyJkcfnzSLT5McCxsB4AaABAg
UgzBIJYE8nkZ78UJMRV4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-07-25T16:35:49.131537+00:00,0,,3NuKgNP3PXE,"{""text"":""What fall?""},{""text"":""\n""},{""text"":""When the reserve banks cut interest rates, businesses are supposed to loan some money and expand""},{""text"":""\n""},{""text"":""And hire people in the process and prop up the economy""},{""text"":""\n""},{""text"":""This naturally makes sense""},{""text"":""\n""},{""text"":""When the reserve bank raises interest rates, investers bail and you fire some people""},{""text"":""\n""},{""text"":""This is also the sensible thing to do""},{""text"":""\n""},{""text"":""In doing so, lots of people got jobs that they otherwise wouldn't have and we also got one of biggest edtech startups""},{""text"":""\n""},{""text"":""\n""},{""text"":""Stop being so hysterical""},{""text"":""\n""},{""text"":""Companies and investors know what they are getting themselves into when they throw lots of money at stuff""},{""text"":""\n""},{""text"":""\n""},{""text"":""Just because it's an \""Indian\"" startup doesn't make it a bad startup""},{""text"":""\n""},{""text"":""\n""},{""text"":""Startups need funding to make something out of itself. This is nothing exclusive to India""},{""text"":""\n""},{""text"":""Companies respond to market conditions. This is nothing exclusive to India""},{""text"":""\n""},{""text"":""\n""},{""text"":""\n""},{""text"":""And stop believing everything Palki Sharma says. There is too much\""Opinions\"" and much too little \""Facts\"" in her explanations.""},{""text"":""\n""},{""text"":""It's not trustworthy""}",
Ugz3xNt8NBpAK1WdUZB4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-07-13T12:53:50.965305+00:00,0,,IFBbdmvBAUE,"{""text"":""I love how easily the drone kept up""},{""text"":""\n""},{""text"":""Remember that video where the cameraman was chasing an athlete and running faster than him😂""}",
Ugyvp59igo4WH-pXaWV4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-06-24T05:14:49.677788+00:00,0,,34g15TBmSBo,"{""text"":""Honestly. The white guy appreciates Indian stuff more than Indians do. I didn't even realise this swinging gada stuff was an actual option""}",
UgyxbQybwdKvChQTgNp4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-06-24T04:51:43.965677+00:00,0,,ApMOqd-4uM8,"{""text"":""She was supposed to put something back in his palm. Stupid idiot""}",
UgzjAC82vZesu4SeqWp4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-06-17T16:13:21.249001+00:00,0,,uCO4YxAYMK8,"{""text"":""How to get cancer""}",
UgzOGxoIr2Sy6-FtXFx4AaABAg.9pozomx32O59puHqXJWip0,UCVQm2V0CZdNH6k5Eszq6w0w,2023-05-19T18:03:01.154119+00:00,0,UgzOGxoIr2Sy6-FtXFx4AaABAg,Bd6hnNIJGuY,"{""text"":""You should probably just make the video yourself. It'd be quite a nice topic""}",UgzOGxoIr2Sy6-FtXFx4AaABAg
Ugy7aRkK0RKGbNtIukV4AaABAg.9poXZZB54oo9poxvcCXchn,UCVQm2V0CZdNH6k5Eszq6w0w,2023-05-17T16:24:00.636926+00:00,0,Ugy7aRkK0RKGbNtIukV4AaABAg.9poXZZB54oo9poeNl0A0l4,Bd6hnNIJGuY,"{""text"":""@Dev Tiwari"",""mention"":{""externalChannelId"":""UCPiknU8relCyvHkzGDF6oXw""}},{""text"":"" Unfortunately both you and will be dead and gone long before this tortoise wins any races that effect us significantly""}",Ugy7aRkK0RKGbNtIukV4AaABAg
UgwLhRn7iE-8TC0sc6B4AaABAg.9pot2Cfp8Zs9poxYz4gOxx,UCVQm2V0CZdNH6k5Eszq6w0w,2023-05-17T16:20:47.007271+00:00,0,UgwLhRn7iE-8TC0sc6B4AaABAg,Bd6hnNIJGuY,"{""text"":""it's poorly researched""}",UgwLhRn7iE-8TC0sc6B4AaABAg
UgzGovy9mIpg9tGPbz54AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-05-17T16:20:15.194644+00:00,0,,Bd6hnNIJGuY,"{""text"":""bruh. those are logical moves. why are painting them as foolish and reckless?""},{""text"":""\n""},{""text"":""please do more research""},{""text"":""\n""},{""text"":""both us and japan did what was right for their economy""}",
UgwDVqiW1xZiNezLPNZ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-05-17T16:13:47.83646+00:00,0,,Bd6hnNIJGuY,"{""text"":""hyundai is from south korea""}",
UgwYLS2gGYE7YkrZ9GV4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-05-07T17:42:58.091324+00:00,0,,2mUBqXXXHi4,"{""text"":""she's destroying the door hinges!!!""}",
Ugw3UlQvhlahoeBZthJ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-05-07T11:54:19.29372+00:00,0,,lnncvVlt2mw,"{""text"":""I learn so much from these videos""}",
UgxB1eBpTy5QSASxPG14AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-05-07T11:45:17.083515+00:00,0,,tmAkH2BNJUs,"{""text"":""Really digging the innovative new design""}",
UgxNGPHLwXAqvE-0Q0p4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-05-06T18:25:46.959885+00:00,0,,u8fDxtfw9RI,"{""text"":""This dude is gonna be a lot more famous""},{""text"":""\n""},{""text"":""Consistently good comedy""}",
UgwqizEUFzhudkdPUTR4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-05-04T18:56:56.116706+00:00,0,, -aaLUZ_xIHs,"{""text"":""it's so stupid""}",
UgybEcuF5_Efy0pyTK14AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-05-04T06:26:32.783219+00:00,0,,WQA7P4-4t4I,"{""text"":""Please look at the phones themself, and not only at the prices""},{""text"":""\n""},{""text"":""You might see a different picture being painted""}",
UgxB0aiAX0NMOQW-7sN4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-05-01T20:25:20.43308+00:00,0,,4mOkFXyxfsU,"{""text"":""Thanks for this video, learnt a lot from it""}",
Ugxx2Zgn4sTQmeX3Dud4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-04-19T19:44:47.343667+00:00,0,,ro130m-f_yk,"{""text"":""Don't believe him just because he sounds confident""},{""text"":""\n""},{""text"":""He's just being really really ignorant or intentionally lying to you""},{""text"":""\n""},{""text"":""The AI doesn't need to be better than you to replace you, it just needs to be good enough and cheap enough""},{""text"":""\n""},{""text"":""\n""},{""text"":""eg: kid who is fresh out of college replaces experienced professional, because they are cheaper (young dumb and broke)""},{""text"":""\n""},{""text"":""\n""},{""text"":""AI is still more cheaper and waay better at the job than some fresher""}",
UgxduNpIz5uBnfF06HZ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-04-02T18:44:59.031987+00:00,0,,uhlSgE1dkDc,"{""text"":""Useless video. Downvote""},{""text"":""\n""},{""text"":""This video explains how there is little to nothing you can do about the bad bad situation you're in""},{""text"":""\n""},{""text"":""Calls big tech entrepreneurs who build systems which gave thousands of people jobs, nothing but parasites""},{""text"":""\n""},{""text"":""Looks down on people who put in more effort and got better results""},{""text"":""\n""},{""text"":""And much more""},{""text"":""\n""},{""text"":""All likely from a wealthy European country, with a slowly but surely declining population, which will be unable to support itself without immigration""},{""text"":""\n""},{""text"":""\n""},{""text"":""\n""},{""text"":""When you pass judgement on others and speak as if you know what's best, you will also sometimes be regarded little more than a filthy parasite""},{""text"":""\n""},{""text"":""Why does squarespace sponsor this sorta stuff, and why didn't you call squarespace some sort of parasite as well? Wouldn't be that far fetched for you""},{""text"":""\n""},{""text"":""If you like socialism, move to a country that prefers that system over capitalism""},{""text"":""\n""},{""text"":""\n""},{""text"":""This video is garbage, and so are many of your videos relating to feminism""},{""text"":""\n""},{""text"":""Some of your other videos are really nice though""}",
UgzynZ5lZS_NkKeZodl4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-02-26T15:19:14.683795+00:00,0,,br415hqbNGM,"{""text"":""Whoa. This is unbelievable""}",
UgzSdnhsIDdqMHFMBLJ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-02-26T06:59:37.759211+00:00,0,,JmFmpj41gJ8,"{""text"":""Please please use a better mic, the videos would be so much better""}",
UgzCGS7ABr_peGkKkWt4AaABAg.9eLC_aSqDpT9lvdXUx05Gh,UCVQm2V0CZdNH6k5Eszq6w0w,2023-02-09T20:34:55.454466+00:00,0,UgzCGS7ABr_peGkKkWt4AaABAg.9eLC_aSqDpT9j7IZNxlV69,sISK7pFN6wo,"{""text"":""@ThxComeAgain"",""mention"":{""externalChannelId"":""UC3KkW3S9iFeA0OqTC3fUj5w""}},{""text"":"" gimme money""}",UgzCGS7ABr_peGkKkWt4AaABAg
UgwkKvYrhwDUvbjENm14AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-02-09T19:45:44.616293+00:00,0,,vWwReT83Zto,"{""text"":""You know, you could probably try other stuff, besides destroying stuff, your other videos are quite a bit more impressive""}",
Ugz-gh2c2kMIsLvouP54AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-01-29T14:03:18.956777+00:00,0,,VsrEaA4DsPE,"{""text"":""So they're not scrambling?""}",
UgyUXT4mGT-2ei51WVN4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-01-28T17:29:45.243195+00:00,0,,7s6_MIZJ-mk,"{""text"":""misleading thumbnail, piece of shit wasted my time""}",
UgzA9K7ixrpQYC7vHGt4AaABAg.9kuNLnGjpZk9lROqySX7nE,UCVQm2V0CZdNH6k5Eszq6w0w,2023-01-28T17:21:27.229203+00:00,0,UgzA9K7ixrpQYC7vHGt4AaABAg,7s6_MIZJ-mk,"{""text"":""you didnt investigate this very much huh""}",UgzA9K7ixrpQYC7vHGt4AaABAg
UgyUYB_iOCpQSqENIdR4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-01-28T16:52:40.865302+00:00,0,,Q74GbFYfBSk,"{""text"":""corn is shaped incorrectly, that's why i hate corn""}",
UgzfApTQVD2iAuW0MHZ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-01-17T20:11:47.097413+00:00,0,,lvFICR_k17Y,"{""text"":""I didn't like your videos these days because of how clickbaity they had become. ""},{""text"":""\n""},{""text"":""But this video is super relevant, please make more such videos!""}",
Ugy9t4VpdLqExDDDMEN4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-01-15T08:04:07.176911+00:00,0,,c5Ay-vA1_Fs,"{""text"":""Why did you make this video? It doesn't explain anything new. ""},{""text"":""\n""},{""text"":""It is of no value to those watching.""},{""text"":""\n""},{""text"":""This lack of any actual value is become quite a consistent attribute of this channel. Just really clickbaity titles""}",
UgyMPKNP07w0g8Wu56F4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2023-01-08T06:29:28.404599+00:00,0,,9sB0nt66NqU,"{""text"":""I've always wondered""}",
Ugxo3aOacwOgT4T9dCx4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-12-13T19:30:07.861078+00:00,0,,57RWPM8ZY4c,"{""text"":""I've unsubscribed""}",
UgwFMlOcJnHaVt8S_5F4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-12-05T16:00:05.300647+00:00,0,,dHNBWMBMhiA,"{""text"":""Apparently Bob had a malfunctioning pituitary gland""}",
UgzusnEAJeerZIDhfh94AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-12-03T07:33:54.945524+00:00,0,,PwyI3kXr_IM,"{""text"":""I don't actually speak german, but this was useful, thanks!""}",
UgwxVZfuKYC3Vet2Vmp4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-12-01T12:28:28.745779+00:00,0,,hMWxz5ENWWw,"{""text"":""Use the props to makes movies like paranormal activity""}",
UgyGsFbd8Y4U451o7VJ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-12-01T10:41:35.176654+00:00,0,,zHP7kntYtAY,"{""text"":""I don't think the sharks really got it. ""},{""text"":""\n""},{""text"":""He said we could reduce the weight of our camping backpacks and make synthetic cloths not stink.""},{""text"":""\n""},{""text"":""If the tech works, it's kinda really cool""},{""text"":""\n""},{""text"":""The sharks weren't part of his very specific customer base""}",
UgwE0Cwf-9Yo0LXI5fR4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-12-01T10:25:21.302935+00:00,0,,RiMXoku1TI0,"{""text"":""Ditch chocolates, start making cereals with dates in it""}",
Ugwh2WL9pK8jN3s7O7V4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-12-01T05:02:38.404019+00:00,0,,p2DB-16QH3Y,"{""text"":""I found the content Palki Sharma was reporting on to interesting at first, but under-researched and dumb later. ""},{""text"":""\n""},{""text"":""She would report so confidently about stuff they hadn't properly analysed.""},{""text"":""\n""},{""text"":""If they were just reporting the story, it'd be fine, they would give their opinions, some of which were biased and incorrect and it would all be done so confidently""}",
UgwbXgU9euMn4FGYYoh4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-11-28T18:24:03.441265+00:00,0,,JBm-u_7iuzY,"{""text"":""Your thumbnail said \""Fall of US in 2 months\"". What part of this video covered this topic?""},{""text"":""\n""},{""text"":""Why do you need to use fear as clickbait like that man? It is seriously affecting this channels credibility""}",
Ugxx0O-THKBFy1tSleV4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-11-28T17:58:43.802607+00:00,0,,RgowaKO84lk,"{""text"":""this channel is a waste of time""}",
UgwHwbjayi8IKh70_6p4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-11-28T11:36:45.857327+00:00,0,,L92eadRu6zE,"{""text"":""You removed hong kong from the leaderboard!?""}",
UgzTgdSoRCPYME4GBuh4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-11-26T17:47:58.519538+00:00,0,,2oMW5pL9Z4w,"{""text"":""This would likely sound weird but, 50USD is too much. You could have gotten that for a lot less""},{""text"":""\n""},{""text"":""For 300 you could likely even stay a whole month""},{""text"":""\n""},{""text"":""You wouldn't get the guards though""}",
Ugz4NZ5VAue3q4wbosZ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-11-26T15:54:54.865389+00:00,0,,7fncJdVjy5U,"{""text"":""I've seen nightshade in games""}",
Ugz6Fy3RGu2WMHALkgV4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-11-26T15:44:05.034102+00:00,0,,ggnl5HpLOZM,"{""text"":""I clicked on this video because Moist wasn't wearing his white Tshirt in the thumbnail""}",
Ugx0bnhBISEa_7yI1Td4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-11-26T05:26:01.700128+00:00,0,,TPKWohwHrbo,"{""text"":""These videos are just superb. It's so well explained and organised""}",
Ugw2G-7xcQFWWMh1erh4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-11-25T06:29:19.111999+00:00,0,,hAPILiXTCDs,"{""text"":""It's not so simple, please see research on light superimposition. It can be amazing""}",
Ugxjf7KJiS5ESdEOMUJ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-11-25T04:07:54.137525+00:00,0,,evUfG3lrk5U,"{""text"":""YouTube has been trying to make me watch this for over a week now""}",
Ugy1kS4vAJ93DzcHZRN4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-11-19T13:12:19.863267+00:00,0,,Q7AOvWpIVHU,"{""text"":""What absolute beasts Jeff and the Three.Js guys are!! Incredible!!""}",
UgwrNMf9DZSF0QQlngZ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-11-01T16:10:56.012678+00:00,0,,BAJnCbavUcU,"{""text"":""Hello, thanks for this video""},{""text"":""\n""},{""text"":""I had recently left my previous job as a Java springboot developer working on huge enterprise apps""},{""text"":""\n""},{""text"":""And your video has tempted me to reconsider what types of jobs I'll be getting into next""},{""text"":""\n""},{""text"":""Since as you said, Java Development is just much much slower than python or javascript development""}",
Ugwjb9C2EVhJOJQH3il4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-10-30T15:48:49.169807+00:00,0,,ws0Ela-kdTs,"{""text"":""Johnny Harris videos these days are all about presentation. ""},{""text"":""\n""},{""text"":""But you're not really presenting all that much.""},{""text"":""\n""},{""text"":""There was so little content in this video.""}",
UgzXUasGcyVgFkZSTQ14AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-10-29T06:56:46.250544+00:00,0,,6FEYcBPBGOk,"{""text"":""I have to unsubscribe. ""},{""text"":""\n""},{""text"":""The guy no longer seems like a reliable source.""}",
UgxKyWmekgHrMPdVjal4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-10-27T17:49:14.331371+00:00,0,,zuqBRN5SJZ8,"{""text"":""If I can carry around 4 f'in monitors in my backpack with the quest headset, then I sure as hell would""},{""text"":""\n""},{""text"":""That would be soo incredibly useful. If it worked well anyway""},{""text"":""\n""},{""text"":""\n""},{""text"":""I couldn't care less if the userbase was small, as long as the experience is decent and it's not giving me a headache.""}",
Ugza6MQBfApW3yAuZkt4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-10-26T13:30:08.820424+00:00,0,,wyztgCVxSH8,"{""text"":""I am an American Aeronautical Material Rocket Scientist, and I deem this cup noodle design superior!""}",
UgzHOhUlOoPtcyJT2EN4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-10-26T12:12:24.810453+00:00,0,,5-Crd-G-o60,"{""text"":""Hey China also had rare earth. Just saying that there are more variables to consider here""}",
UgyHIZpD0rDpN0RER3N4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-10-26T05:33:30.200794+00:00,0,,Zs9Tifup1Bc,"{""text"":""I actually tried some no code tools""},{""text"":""\n""},{""text"":""They're going to take our jobs one day""},{""text"":""\n""},{""text"":""But most are just too many years away for it to be actually enough for most scenarios""},{""text"":""\n""},{""text"":""But it will probably help get small businesses on the web faster""}",
Ugybs5WmMC4KtxqwnO54AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-10-22T11:36:28.454864+00:00,0,,dg8sJO0r8ws,"{""text"":""Hey thanks for this series, this is super helpful!!""}",
UgxBlgarSyF_XrPXfLZ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-10-21T04:06:27.363721+00:00,0,,6PY2O3jdQMQ,"{""text"":""Cunk as topgear host would be awesome!""}",
UgwanwkQfCBcEhEHS154AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-10-21T04:06:01.161515+00:00,0,,6PY2O3jdQMQ,"{""text"":""yes please, Cunk is amazing!!""}",
UgykVaSE-4lZIg3K54d4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-10-19T01:20:50.675888+00:00,0,,6FNv4hsTBM8,"{""text"":""I only want to see this lady's from bbc now. But i go to the bbc channel, and it's all a mix. We need a channel just for this lady""},{""text"":""\n""},{""text"":""She is so much better than so many standup comedians""}",
Ugw-A_hxul8BRbRrMc94AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-10-11T17:09:17.98486+00:00,0,,3cktoWGYI0s,"{""text"":""Stick to the less popular anime man""}",
UgxjeVOr4pUrgnB5fEh4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-10-07T12:52:16.158659+00:00,0,,TJA7EengwX4,"{""text"":""Basically it's a way to keep track of requirements without having to interact with the IT people?..""},{""text"":""\n""},{""text"":""I don't understand why this exists.. ""},{""text"":""\n""},{""text"":""Is it because email is messy?.. weird""},{""text"":""\n""},{""text"":""Business people can't solve IT problems. If they could, they would have become IT people..""}",
Ugxz0gvaIHbQCNI9uyR4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-09-18T07:37:51.201832+00:00,0,,U4MEA3RHYfs,"{""text"":""The devil is a part timer is quite funny""}",
UgynNAtqug_HDd7ZdQV4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-09-15T20:17:48.461602+00:00,0,,3VCxkMvKUnA,"{""text"":""Thanks for this video. It really resonates""}",
UgyQSUc9HiZnp9K4bUN4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-09-14T19:18:07.563241+00:00,0,,0N12mIT5yOQ,"{""text"":""So nice to not hear palki second-name spew incorrectly researched stuff""}",
UgwdPlUGjPtXm7KBEUh4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-09-06T06:33:13.45866+00:00,0,,mH8OnYj4x2A,"{""text"":""Wion shouldn't be pretending to know much of this topic""},{""text"":""\n""},{""text"":""Expected better from wion""}",
UgyvClztDX8NOfRdppV4AaABAg.9e5zqGmj2qa9faBckf3k0j,UCVQm2V0CZdNH6k5Eszq6w0w,2022-09-05T09:29:57.371882+00:00,0,UgyvClztDX8NOfRdppV4AaABAg.9e5zqGmj2qa9eKqx5fuOvm,jaLiJQZSews,"{""text"":""@Joh Do"",""mention"":{""externalChannelId"":""UCY9KA4YaGnLwyZGO4BvJBKw""}},{""text"":"" I'm not saying that they can't make it work. Only that the reasons mentioned in this video aren't so valid""}",UgyvClztDX8NOfRdppV4AaABAg
UgwBLaW5fXSHbYQ9dXJ4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-09-01T19:55:33.815457+00:00,0,,LWaguRfEMEg,"{""text"":""Game dev videos!!""}",
UgxZ0tSVedzbQqk4Kqd4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-09-01T17:52:40.49375+00:00,0,,nk_Pfxmqn6g,"{""text"":""Me not missing too much important email after checking once a month""}",
Ugz2HmMPe-xz1-8xD8t4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-08-31T11:04:53.716007+00:00,0,,Zn6c-UkqlHo,"{""text"":""Fox news giving you information without research again. They even got the video title wrong""}",
UgzaR0pNKsc4BZJDpdR4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-08-30T15:03:50.809847+00:00,0,,moYwK0YMFjQ,"{""text"":""When you express negative opinions on Linux it sounds really valid and informed""},{""text"":""\n""},{""text"":""It's irritating when someone deletes the OS or something else dumb and talks trash about Linux""}",
UgwOEhX4gdIPWwbB9LR4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-08-28T13:34:13.148732+00:00,0,,Vk2tuJ683JU,"{""text"":""Awesome video. It's shed quite some light on the topic and what to do higher studies in. Thanks!""}",
UgzKvLjg4z-_Ld3dRMR4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-08-28T10:54:24.071717+00:00,0,,qgQ6rwIjubM,"{""text"":""Looking at the temperature graphs and energy requirements, this really isn't such a big deal.""},{""text"":""\n""},{""text"":""People might need to wear thicker sweaters for longer more. People freezing to death seems unlikely. This is just Europe, not Canada.""},{""text"":""\n""},{""text"":""It's quite incredible to think that Europeans chose to fund Russia's war just for better air conditioning.""}",
UgxBuY7XwWcshufxLOF4AaABAg,UCVQm2V0CZdNH6k5Eszq6w0w,2022-08-24T05:15:41.594292+00:00,0,,Y8p0-0kvOW4,"{""text"":""Yo fox news""},{""text"":""\n""},{""text"":""If you use video titles and thumbnails like this, people can't tell if they seen it already""},{""text"":""\n""},{""text"":""People try not to watch videos a second and third time by accident""}",
